,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000077244,0.0,,,,,
ENSMUSG00000102768,0.0,,,,,
ENSMUSG00000097797,0.0,,,,,
ENSMUSG00000103498,0.0,,,,,
ENSMUSG00000103067,0.0,,,,,
ENSMUSG00000102320,0.0,,,,,
ENSMUSG00000104226,0.0,,,,,
ENSMUSG00000103903,0.0,,,,,
ENSMUSG00000103557,0.0,,,,,
ENSMUSG00000025909,2.206260996731899,0.9624439414253573,1.6491437590352211,0.5836022094207266,0.5594879733619544,
ENSMUSG00000102647,0.0,,,,,
ENSMUSG00000086235,0.0,,,,,
ENSMUSG00000102253,0.0,,,,,
ENSMUSG00000093970,0.0,,,,,
ENSMUSG00000103884,0.0,,,,,
ENSMUSG00000084353,0.0,,,,,
ENSMUSG00000103933,0.0,,,,,
ENSMUSG00000076135,0.0,,,,,
ENSMUSG00000086195,0.0,,,,,
ENSMUSG00000104504,0.0,,,,,
ENSMUSG00000066693,0.0,,,,,
ENSMUSG00000102316,0.0,,,,,
ENSMUSG00000103819,0.24746160019198823,-1.4786538774115947,5.23595680504693,-0.28240375779768134,0.7776339339114023,
ENSMUSG00000102871,0.0,,,,,
ENSMUSG00000101571,0.0,,,,,
ENSMUSG00000104428,0.0,,,,,
ENSMUSG00000102272,0.0,,,,,
ENSMUSG00000065625,0.0,,,,,
ENSMUSG00000103411,0.0,,,,,
ENSMUSG00000061024,5.436981887808112,-0.03759890666858973,1.068562164235474,-0.03518644766492428,0.9719310687370722,
ENSMUSG00000025911,2.9564926529165265,0.44453531583840505,1.408134015284758,0.3156910571104339,0.7522370152373095,
ENSMUSG00000079671,0.24746160019198823,-1.4786538774115947,5.23595680504693,-0.28240375779768134,0.7776339339114023,
ENSMUSG00000081441,0.0,,,,,
ENSMUSG00000067879,59.37033346787132,-0.12176929991390527,0.3831699104259616,-0.31779452561537774,0.7506408035365798,0.9985560962208132
ENSMUSG00000099827,0.0,,,,,
ENSMUSG00000025912,0.24510278001547167,1.4106713639604078,5.252581593860649,0.2685672442688442,0.7882627217197087,
ENSMUSG00000045210,7.35649884269629,0.7584988896488876,1.0086402519179845,0.7520014080407367,0.45205021203369267,0.9985560962208132
ENSMUSG00000097893,0.0,,,,,
ENSMUSG00000025915,2.714182582894789,0.2300120538903016,1.5053856494597257,0.15279277703547367,0.8785616939431311,
ENSMUSG00000046334,0.24115500607230983,1.398990556967072,5.283372411655957,0.26479120682098367,0.7911703111296011,
ENSMUSG00000088916,0.0,,,,,
ENSMUSG00000046101,0.49020556003094334,2.412177301979061,4.127327134664121,0.5844405406394718,0.5589239580407952,
ENSMUSG00000098234,0.7451288182920379,-1.0358791158882443,2.8499793027773244,-0.36346899603052313,0.7162545691379862,
ENSMUSG00000093178,0.0,,,,,
ENSMUSG00000099032,0.0,,,,,
ENSMUSG00000104025,0.0,,,,,
ENSMUSG00000025916,0.0,,,,,
ENSMUSG00000087199,0.0,,,,,
ENSMUSG00000095780,0.0,,,,,
ENSMUSG00000025917,11.111892181877582,-0.10656493142184102,0.7525106365949634,-0.14161252511198624,0.8873860730361111,0.9985560962208132
ENSMUSG00000056763,3.192544821096247,0.6395474271456197,1.3611685744095718,0.46985174295772547,0.6384609435954736,
ENSMUSG00000102356,0.0,,,,,
ENSMUSG00000067851,11.111458292060364,-0.2373359374804399,0.76384020997172,-0.3107141184531604,0.7560179631947438,0.9985560962208132
ENSMUSG00000088153,0.0,,,,,
ENSMUSG00000102556,0.0,,,,,
ENSMUSG00000042501,0.4925643802074599,-0.03065230748995125,3.55438748369146,-0.008623794572368023,0.9931192927414525,
ENSMUSG00000103810,0.0,,,,,
ENSMUSG00000083422,0.0,,,,,
ENSMUSG00000094979,0.0,,,,,
ENSMUSG00000081417,0.0,,,,,
ENSMUSG00000103448,0.0,,,,,
ENSMUSG00000100212,0.0,,,,,
ENSMUSG00000100648,0.5000260382765662,-2.4829807567806794,3.876237736282315,-0.6405646210859339,0.5218055917026206,
ENSMUSG00000088585,0.0,,,,,
ENSMUSG00000048960,4.916013223588648,0.5357963915984985,1.1574231278323406,0.4629217947302947,0.6434204246785153,
ENSMUSG00000077318,0.0,,,,,
ENSMUSG00000101827,0.0,,,,,
ENSMUSG00000103494,0.0,,,,,
ENSMUSG00000057715,6.651807530005414,0.4988644876913783,0.963705116260923,0.5176526297037016,0.6047006544697588,0.9985560962208132
ENSMUSG00000103825,0.0,,,,,
ENSMUSG00000099845,0.0,,,,,
ENSMUSG00000103561,0.0,,,,,
ENSMUSG00000101610,0.0,,,,,
ENSMUSG00000093864,0.0,,,,,
ENSMUSG00000098555,0.0,,,,,
ENSMUSG00000097628,0.0,,,,,
ENSMUSG00000098163,0.0,,,,,
ENSMUSG00000097171,0.0,,,,,
ENSMUSG00000101314,0.0,,,,,
ENSMUSG00000016918,3.93295547036601,-1.1766522471540313,2.436927212389508,-0.48284259011588415,0.6292075075736949,
ENSMUSG00000025938,0.24115500607230983,1.398990556967072,5.283372411655957,0.26479120682098367,0.7911703111296011,
ENSMUSG00000104518,0.0,,,,,
ENSMUSG00000069620,0.0,,,,,
ENSMUSG00000099498,0.0,,,,,
ENSMUSG00000042414,0.0,,,,,
ENSMUSG00000005886,9.338838277392949,0.42149846593166973,0.8177768337996174,0.5154199147134937,0.6062596191963374,0.9985560962208132
ENSMUSG00000103506,0.0,,,,,
ENSMUSG00000103495,0.0,,,,,
ENSMUSG00000099183,0.0,,,,,
ENSMUSG00000102639,0.0,,,,,
ENSMUSG00000104170,0.0,,,,,
ENSMUSG00000087782,0.0,,,,,
ENSMUSG00000103085,0.0,,,,,
ENSMUSG00000102664,0.0,,,,,
ENSMUSG00000101476,0.0,,,,,
ENSMUSG00000101171,0.0,,,,,
ENSMUSG00000025935,4.688626469705123,-0.20069128264403324,1.171389741589154,-0.1713275057128018,0.863966253774004,
ENSMUSG00000025937,0.9772332125285961,-0.03816803045905853,2.6141000630847033,-0.014600829936869099,0.9883506371300195,
ENSMUSG00000102982,0.0,,,,,
ENSMUSG00000067813,0.0,,,,,
ENSMUSG00000077368,0.0,,,,,
ENSMUSG00000097711,0.0,,,,,
ENSMUSG00000102166,0.0,,,,,
ENSMUSG00000089358,0.0,,,,,
ENSMUSG00000104209,0.0,,,,,
ENSMUSG00000025932,2.943494267137613,0.4435182490249639,1.4255674973225132,0.31111697612212363,0.7557116960560768,
ENSMUSG00000095853,0.0,,,,,
ENSMUSG00000102588,0.0,,,,,
ENSMUSG00000054493,0.0,,,,,
ENSMUSG00000025930,0.49766721810004966,-0.0417754769692045,3.541525371793712,-0.011795899388981661,0.9905884522561319,
ENSMUSG00000103492,0.25256443808457796,-1.4932422510179597,5.197878619950921,-0.2872791690991928,0.7738985713765494,
ENSMUSG00000081201,0.0,,,,,
ENSMUSG00000082193,4.940084536117934,-0.6235342965701318,1.1030443739752267,-0.5652848709277183,0.5718800174381993,
ENSMUSG00000032769,0.0,,,,,
ENSMUSG00000088159,0.0,,,,,
ENSMUSG00000073737,0.741181044348876,-1.0427957276810287,2.855329143991992,-0.3652103400671741,0.7149544003527538,
ENSMUSG00000092083,4.169778033624843,0.47658084736317935,1.209885690319591,0.39390568148408356,0.6936506755882306,
ENSMUSG00000102937,0.0,,,,,
ENSMUSG00000104149,0.0,,,,,
ENSMUSG00000088829,0.0,,,,,
ENSMUSG00000077377,0.0,,,,,
ENSMUSG00000101652,0.0,,,,,
ENSMUSG00000100814,0.0,,,,,
ENSMUSG00000025925,1.209722804304711,3.7186439864929905,3.1237719260547,1.1904338967504613,0.23387589686014287,
ENSMUSG00000104379,0.0,,,,,
ENSMUSG00000032719,0.0,,,,,
ENSMUSG00000088943,0.0,,,,,
ENSMUSG00000100652,0.0,,,,,
ENSMUSG00000067795,0.24510278001547167,1.4106713639604078,5.252581593860649,0.2685672442688442,0.7882627217197087,
ENSMUSG00000043716,4.433030729589478,0.29153903277632204,1.220541431686122,0.23886041490092982,0.8112138214728527,
ENSMUSG00000025921,3.9081142914268523,1.0933828658910663,1.3088126657299073,0.835400584453621,0.403492200864654,
ENSMUSG00000104165,0.0,,,,,
ENSMUSG00000100868,0.0,,,,,
ENSMUSG00000025920,23.394995121487256,0.41737692576376423,0.5431725235783108,0.7684058151803582,0.44224612663944685,0.9985560962208132
ENSMUSG00000089982,0.0,,,,,
ENSMUSG00000025939,5.900805478741672,-0.2778413908982982,1.0481718357527552,-0.2650723683094991,0.7909537130616252,0.9985560962208132
ENSMUSG00000102457,0.0,,,,,
ENSMUSG00000079658,19.94723922914568,0.21219062203099054,0.5787272130600097,0.3666504999981536,0.7138797340396736,0.9985560962208132
ENSMUSG00000097744,0.0,,,,,
ENSMUSG00000100959,0.0,,,,,
ENSMUSG00000025940,11.10207170363196,0.1507442115167143,0.7555309354490111,0.19952089907096554,0.8418552968957915,0.9985560962208132
ENSMUSG00000025779,0.0,,,,,
ENSMUSG00000100093,0.24746160019198823,-1.4786538774115947,5.23595680504693,-0.28240375779768134,0.7776339339114023,
ENSMUSG00000091020,0.9902315983075096,-0.032554771333929235,2.468136443954889,-0.013190020921924462,0.9894761911001207,
ENSMUSG00000101640,0.0,,,,,
ENSMUSG00000104133,0.0,,,,,
ENSMUSG00000042686,3.2023652993418694,-0.2637235635733155,1.3556144878715166,-0.19454171221450603,0.8457517379356156,
ENSMUSG00000100110,0.0,,,,,
ENSMUSG00000025777,15.736877613086694,0.6011446329123739,0.6401813967134952,0.9390223396032364,0.34771927475477793,0.9985560962208132
ENSMUSG00000099899,0.0,,,,,
ENSMUSG00000100272,0.0,,,,,
ENSMUSG00000100398,0.0,,,,,
ENSMUSG00000101589,3.9269853815082265,0.31440895758075,1.2985712977555108,0.24211913363877965,0.8086878527099105,
ENSMUSG00000102048,0.0,,,,,
ENSMUSG00000089534,0.0,,,,,
ENSMUSG00000067780,0.24746160019198823,-1.4786538774115947,5.23595680504693,-0.28240375779768134,0.7776339339114023,
ENSMUSG00000100053,0.0,,,,,
ENSMUSG00000085125,0.0,,,,,
ENSMUSG00000025776,0.0,,,,,
ENSMUSG00000099895,0.0,,,,,
ENSMUSG00000100554,0.0,,,,,
ENSMUSG00000099473,0.0,,,,,
ENSMUSG00000099591,0.0,,,,,
ENSMUSG00000109887,0.981180986471758,-0.03053553774166734,2.4754946845082615,-0.012335125553999321,0.9901582433448082,
ENSMUSG00000102001,0.0,,,,,
ENSMUSG00000101717,0.0,,,,,
ENSMUSG00000025774,0.0,,,,,
ENSMUSG00000070977,0.0,,,,,
ENSMUSG00000073735,0.0,,,,,
ENSMUSG00000067773,0.0,,,,,
ENSMUSG00000101685,0.0,,,,,
ENSMUSG00000101306,0.0,,,,,
ENSMUSG00000088800,0.0,,,,,
ENSMUSG00000101644,0.0,,,,,
ENSMUSG00000099433,0.0,,,,,
ENSMUSG00000089787,0.0,,,,,
ENSMUSG00000042596,0.0,,,,,
ENSMUSG00000100720,0.0,,,,,
ENSMUSG00000025927,0.0,,,,,
ENSMUSG00000100538,0.0,,,,,
ENSMUSG00000101117,0.0,,,,,
ENSMUSG00000100204,0.9839250041878311,1.5429085263890994,2.581054512227655,0.5977822316729944,0.5499852480421916,
ENSMUSG00000084668,0.0,,,,,
ENSMUSG00000102597,0.0,,,,,
ENSMUSG00000043760,0.0,,,,,
ENSMUSG00000104095,0.0,,,,,
ENSMUSG00000089914,0.0,,,,,
ENSMUSG00000090142,0.0,,,,,
ENSMUSG00000070175,0.0,,,,,
ENSMUSG00000099906,0.0,,,,,
ENSMUSG00000065559,0.0,,,,,
ENSMUSG00000065480,0.0,,,,,
ENSMUSG00000025929,0.0,,,,,
ENSMUSG00000041872,0.0,,,,,
ENSMUSG00000041859,0.25256443808457796,-1.4932422510179597,5.197878619950921,-0.2872791690991928,0.7738985713765494,
ENSMUSG00000099714,0.0,,,,,
ENSMUSG00000102121,0.0,,,,,
ENSMUSG00000088858,0.0,,,,,
ENSMUSG00000097934,0.25256443808457796,-1.4932422510179597,5.197878619950921,-0.2872791690991928,0.7738985713765494,
ENSMUSG00000025931,38.661355765973425,-0.16879361335222012,0.45515665966310104,-0.3708472891007641,0.7107512771603416,0.9985560962208132
ENSMUSG00000077314,0.0,,,,,
ENSMUSG00000100929,0.0,,,,,
ENSMUSG00000041809,0.24510278001547167,1.4106713639604078,5.252581593860649,0.2685672442688442,0.7882627217197087,
ENSMUSG00000041779,1.2234910564934958,0.5363656430987895,2.271298792892158,0.23614931015562615,0.8133168117753333,
ENSMUSG00000099971,0.0,,,,,
ENSMUSG00000100819,0.0,,,,,
ENSMUSG00000025933,6.669089666320142,-0.15059606248032642,0.9578686248725009,-0.15721995539876027,0.8750715017430781,0.9985560962208132
ENSMUSG00000102633,0.0,,,,,
ENSMUSG00000025934,0.0,,,,,
ENSMUSG00000099343,0.0,,,,,
ENSMUSG00000096375,0.7337193862797697,0.9629301744386042,2.86354024967469,0.33627261727785984,0.7366652970634999,
ENSMUSG00000025936,0.0,,,,,
ENSMUSG00000093963,0.0,,,,,
ENSMUSG00000067750,0.0,,,,,
ENSMUSG00000086194,0.0,,,,,
ENSMUSG00000094436,0.0,,,,,
ENSMUSG00000041722,0.0,,,,,
ENSMUSG00000085507,0.0,,,,,
ENSMUSG00000094926,0.0,,,,,
ENSMUSG00000085079,0.0,,,,,
ENSMUSG00000085679,0.0,,,,,
ENSMUSG00000028033,11.052534893917386,0.5464372642028307,0.7573187264319923,0.7215419943163138,0.4705761129860313,0.9985560962208132
ENSMUSG00000104138,0.0,,,,,
ENSMUSG00000082935,16.265210550819944,0.48814023618244456,0.651988278201503,0.7486948040369222,0.45404117612647465,0.9985560962208132
ENSMUSG00000103748,0.0,,,,,
ENSMUSG00000099692,0.0,,,,,
ENSMUSG00000100418,0.0,,,,,
ENSMUSG00000041670,22.646303198122368,0.20946736064679233,0.5461837204250931,0.38351080930014636,0.7013410571537954,0.9985560962208132
ENSMUSG00000097642,0.0,,,,,
ENSMUSG00000101468,0.0,,,,,
ENSMUSG00000101227,0.0,,,,,
ENSMUSG00000073730,0.0,,,,,
ENSMUSG00000089553,0.0,,,,,
ENSMUSG00000102766,0.0,,,,,
ENSMUSG00000065405,0.0,,,,,
ENSMUSG00000097970,0.0,,,,,
ENSMUSG00000065567,0.0,,,,,
ENSMUSG00000100775,0.0,,,,,
ENSMUSG00000101226,0.0,,,,,
ENSMUSG00000026158,27.188228025386618,-0.20045755472048238,0.5202423811720109,-0.38531569509752006,0.7000035345802317,0.9985560962208132
ENSMUSG00000097920,0.0,,,,,
ENSMUSG00000099503,0.0,,,,,
ENSMUSG00000026156,5.704035752213684,-0.9524198836865115,1.0597883698406911,-0.8986887484240658,0.36881847181357896,0.9985560962208132
ENSMUSG00000026155,0.0,,,,,
ENSMUSG00000026154,1.7160554367009557,0.3738162240302615,1.8458744373505267,0.20251443785462359,0.8395145724707814,
ENSMUSG00000102495,0.0,,,,,
ENSMUSG00000026153,1.2286425866637463,-0.61475653075818,2.2684591276108734,-0.27100181055747635,0.7863896397284479,
ENSMUSG00000102398,0.0,,,,,
ENSMUSG00000097670,0.0,,,,,
ENSMUSG00000026147,0.0,,,,,
ENSMUSG00000026141,0.4862577860877815,2.4024487476663308,3.9048544295363277,0.6152466861489646,0.5383918203209188,
ENSMUSG00000077463,0.0,,,,,
ENSMUSG00000099997,1.486309862640914,-1.0402777814130624,1.9897937228178488,-0.522806846500587,0.6011086746763923,
ENSMUSG00000100131,173.96815106671428,0.4659277202571369,0.32039783116134896,1.454216211664993,0.1458863717525291,0.9985560962208132
ENSMUSG00000067736,128.61256325351488,0.25056909305385106,0.32223844516778605,0.7775890704890364,0.4368113063186916,0.9985560962208132
ENSMUSG00000101939,52.360192805349705,0.5475653737098145,0.3992610253409508,1.3714470958997775,0.17023562470744213,0.9985560962208132
ENSMUSG00000101111,1324.3023860911276,0.28102195471203223,0.2309427202732006,1.216846992966866,0.22366243656917073,0.9985560962208132
ENSMUSG00000100862,847.1911644060876,0.23158017053858623,0.24609134062531338,0.941033398209565,0.3466877441906666,0.9985560962208132
ENSMUSG00000102070,1361.23821906863,-0.24154399026545229,0.20456136291290267,-1.1807898951489482,0.23768619928243806,0.9985560962208132
ENSMUSG00000101249,1571.5869248470092,0.05130287725747882,0.20040973492251551,0.25598994618357274,0.7979586005119208,0.9985560962208132
ENSMUSG00000073725,25.07884457706603,0.3590447006036725,0.521976806821937,0.6878556593150587,0.4915436816107278,0.9985560962208132
ENSMUSG00000100808,0.0,,,,,
ENSMUSG00000100483,0.0,,,,,
ENSMUSG00000100450,0.0,,,,,
ENSMUSG00000099392,0.0,,,,,
ENSMUSG00000033569,13.795409045139174,0.06419727608772448,0.6756888859362934,0.09501011104950637,0.9243067957975855,0.9985560962208132
ENSMUSG00000080849,0.0,,,,,
ENSMUSG00000104257,0.0,,,,,
ENSMUSG00000096866,0.0,,,,,
ENSMUSG00000102296,0.0,,,,,
ENSMUSG00000103209,0.0,,,,,
ENSMUSG00000104027,0.0,,,,,
ENSMUSG00000102407,0.0,,,,,
ENSMUSG00000103214,0.0,,,,,
ENSMUSG00000104100,0.25256443808457796,-1.4932422510179597,5.197878619950921,-0.2872791690991928,0.7738985713765494,
ENSMUSG00000084740,0.0,,,,,
ENSMUSG00000103889,0.0,,,,,
ENSMUSG00000101301,0.0,,,,,
ENSMUSG00000104221,0.0,,,,,
ENSMUSG00000102250,0.0,,,,,
ENSMUSG00000102317,0.24746160019198823,-1.4786538774115947,5.23595680504693,-0.28240375779768134,0.7776339339114023,
ENSMUSG00000103563,0.0,,,,,
ENSMUSG00000102465,0.48231001214461966,2.3926517129597897,4.147215161729223,0.5769297274564721,0.5639869277840199,
ENSMUSG00000102659,0.0,,,,,
ENSMUSG00000103924,0.0,,,,,
ENSMUSG00000104132,0.0,,,,,
ENSMUSG00000102747,0.0,,,,,
ENSMUSG00000102386,1.2274388304366575,0.542072759671301,2.150764416568536,0.25203725498497775,0.801012267766069,
ENSMUSG00000103004,0.0,,,,,
ENSMUSG00000104516,0.7297716123366079,0.9543994157014312,3.0266944543585095,0.31532730841961076,0.752513152712315,
ENSMUSG00000101618,0.0,,,,,
ENSMUSG00000099458,0.0,,,,,
ENSMUSG00000088111,0.0,,,,,
ENSMUSG00000073722,0.0,,,,,
ENSMUSG00000095256,0.0,,,,,
ENSMUSG00000100310,0.0,,,,,
ENSMUSG00000101514,0.0,,,,,
ENSMUSG00000101033,0.0,,,,,
ENSMUSG00000101372,0.0,,,,,
ENSMUSG00000103241,0.0,,,,,
ENSMUSG00000086240,0.7297716123366079,0.9543994157014312,3.0266944543585095,0.31532730841961076,0.752513152712315,
ENSMUSG00000048411,0.0,,,,,
ENSMUSG00000081557,0.24115500607230983,1.398990556967072,5.283372411655957,0.26479120682098367,0.7911703111296011,
ENSMUSG00000058590,0.0,,,,,
ENSMUSG00000101235,0.0,,,,,
ENSMUSG00000064433,0.0,,,,,
ENSMUSG00000080625,0.0,,,,,
ENSMUSG00000080391,0.0,,,,,
ENSMUSG00000099257,0.0,,,,,
ENSMUSG00000099492,7.897732252983888,-0.22192496901206363,0.8750271785024941,-0.2536206582655662,0.7997886353632004,0.9985560962208132
ENSMUSG00000118548,0.0,,,,,
ENSMUSG00000101726,0.0,,,,,
ENSMUSG00000096829,0.0,,,,,
ENSMUSG00000098883,0.0,,,,,
ENSMUSG00000053185,0.0,,,,,
ENSMUSG00000100261,1.4812070247483242,-1.0350827058376673,2.0130265617823677,-0.5141922742048607,0.6071175687171382,
ENSMUSG00000101180,0.0,,,,,
ENSMUSG00000048874,18.460880674227106,0.3865903835547948,0.5937982316025143,0.6510467074169001,0.5150163365551201,0.9985560962208132
ENSMUSG00000103783,0.0,,,,,
ENSMUSG00000104315,0.0,,,,,
ENSMUSG00000117310,0.0,,,,,
ENSMUSG00000026064,0.0,,,,,
ENSMUSG00000117091,0.0,,,,,
ENSMUSG00000086726,0.0,,,,,
ENSMUSG00000086727,0.0,,,,,
ENSMUSG00000100237,0.0,,,,,
ENSMUSG00000098529,0.0,,,,,
ENSMUSG00000100910,0.0,,,,,
ENSMUSG00000099796,0.0,,,,,
ENSMUSG00000050217,0.0,,,,,
ENSMUSG00000026063,0.0,,,,,
ENSMUSG00000077664,0.0,,,,,
ENSMUSG00000100205,0.0,,,,,
ENSMUSG00000100592,0.0,,,,,
ENSMUSG00000094215,0.0,,,,,
ENSMUSG00000101093,0.0,,,,,
ENSMUSG00000070960,0.49492320038397647,-2.4707143283087647,4.115654976308563,-0.6003210527926256,0.548292290732094,
ENSMUSG00000088620,0.0,,,,,
ENSMUSG00000082159,0.0,,,,,
ENSMUSG00000026058,0.24115500607230983,1.398990556967072,5.283372411655957,0.26479120682098367,0.7911703111296011,
ENSMUSG00000064688,0.0,,,,,
ENSMUSG00000103482,1.4761041868557345,-1.0293510946411855,2.1307490829330944,-0.4830935293536424,0.629029328263986,
ENSMUSG00000104498,0.0,,,,,
ENSMUSG00000104313,0.0,,,,,
ENSMUSG00000102865,0.9835398066482746,-1.616320336907508,2.732325087836694,-0.5915549156660647,0.5541486714447368,
ENSMUSG00000102321,0.0,,,,,
ENSMUSG00000091318,0.7388222241723594,0.9541973472011299,2.8565842652474807,0.3340343776340387,0.7383536175034451,
ENSMUSG00000089489,0.0,,,,,
ENSMUSG00000104433,0.0,,,,,
ENSMUSG00000089395,0.0,,,,,
ENSMUSG00000102926,0.0,,,,,
ENSMUSG00000100497,0.0,,,,,
ENSMUSG00000102917,0.0,,,,,
ENSMUSG00000100481,3.6988774534924915,-0.22939688191950083,1.2622865624030342,-0.18173122391701174,0.8557936608361002,
ENSMUSG00000100590,0.0,,,,,
ENSMUSG00000088750,0.0,,,,,
ENSMUSG00000104230,0.0,,,,,
ENSMUSG00000101754,0.0,,,,,
ENSMUSG00000065223,0.0,,,,,
ENSMUSG00000100318,0.0,,,,,
ENSMUSG00000101612,0.0,,,,,
ENSMUSG00000065260,0.0,,,,,
ENSMUSG00000026134,2.2318238784725084,0.2768310892984028,1.7523332907321514,0.15797855965102311,0.8744736934660112,
ENSMUSG00000101682,0.0,,,,,
ENSMUSG00000102714,0.0,,,,,
ENSMUSG00000102093,0.0,,,,,
ENSMUSG00000103746,0.0,,,,,
ENSMUSG00000102198,0.0,,,,,
ENSMUSG00000004768,7.897780945261548,-0.39951199151234307,0.8850125898161373,-0.45141955731425504,0.6516871904077683,0.9985560962208132
ENSMUSG00000042215,2.9159577627600437,3.4183427807245663,1.9158058134219067,1.7842845849908509,0.07437743378157127,
ENSMUSG00000103072,0.0,,,,,
ENSMUSG00000042197,7.131373524433959,0.46176996988227814,0.9213735865980361,0.50117561063071,0.6162475374009708,0.9985560962208132
ENSMUSG00000081402,7.104606886466261,0.8852308789726288,0.947716861587517,0.9340668240193404,0.3502694239372395,0.9985560962208132
